timestamp,symbol,trigger
2025-07-11 16:50:50,CBRE,ATR % ≥ 0.7%
2025-07-11 16:50:50,CBRE,Price>SMA(20)
2025-07-11 16:50:51,CDW,VOL 🔊(5.2×)
2025-07-11 16:50:51,CDW,ATR14 ≥ 2.0
2025-07-11 16:50:51,CDW,ATR % ≥ 0.7%
2025-07-11 16:50:51,COR,MACD 🚀
2025-07-11 16:50:51,COR,VOL 🔊(6.3×)
2025-07-11 16:50:51,COR,ATR14 ≥ 2.0
2025-07-11 16:50:51,COR,ATR % ≥ 0.7%
2025-07-11 16:50:52,CNC,VOL 🔊(4.6×)
2025-07-11 16:50:52,CNC,ATR14 ≥ 2.0
2025-07-11 16:50:52,CNC,ATR % ≥ 0.7%
2025-07-11 16:50:52,CNC,Range % ≥ 1.5%
2025-07-11 16:50:53,CNP,VOL 🔊(6.7×)
2025-07-11 16:50:53,CNP,VWAP+ 💰
2025-07-11 16:50:53,CNP,ATR % ≥ 0.7%
2025-07-11 16:50:54,CF,SMA 📈(20)
2025-07-11 16:50:54,CF,VOL 🔊(6.0×)
2025-07-11 16:50:54,CF,VWAP+ 💰
2025-07-11 16:50:54,CF,Price>SMA(20)
2025-07-11 16:50:54,CF,ATR14 ≥ 2.0
2025-07-11 16:50:54,CF,ATR % ≥ 0.7%
2025-07-11 16:50:54,CF,Range % ≥ 1.5%
2025-07-11 16:50:54,CF,Price>SMA(20)
2025-07-11 16:50:56,CRL,VOL 🔊(9.3×)
2025-07-11 16:50:56,CRL,ATR14 ≥ 2.0
2025-07-11 16:50:56,CRL,ATR % ≥ 0.7%
2025-07-11 16:50:56,CRL,Range % ≥ 1.5%
2025-07-11 16:50:57,SCHW,MACD 🚀
2025-07-11 16:50:57,SCHW,VOL 🔊(5.4×)
2025-07-11 16:50:57,SCHW,ATR % ≥ 0.7%
2025-07-11 16:50:57,CHTR,VOL 🔊(5.6×)
2025-07-11 16:50:57,CHTR,ATR14 ≥ 2.0
2025-07-11 16:50:57,CHTR,ATR % ≥ 0.7%
2025-07-11 16:50:57,CHTR,Range % ≥ 1.5%
2025-07-11 16:50:58,CVX,VOL 🔊(5.0×)
2025-07-11 16:50:58,CVX,VWAP+ 💰
2025-07-11 16:50:58,CVX,ATR14 ≥ 2.0
2025-07-11 16:50:58,CVX,ATR % ≥ 0.7%
2025-07-11 16:50:58,CVX,Range % ≥ 1.5%
2025-07-11 16:50:59,CMG,SMA 📈(20)
2025-07-11 16:50:59,CMG,MACD 🚀
2025-07-11 16:50:59,CMG,VOL 🔊(3.9×)
2025-07-11 16:50:59,CMG,VWAP+ 💰
2025-07-11 16:50:59,CMG,Price>SMA(20)
2025-07-11 16:50:59,CMG,ATR % ≥ 0.7%
2025-07-11 16:50:59,CMG,Price>SMA(20)
2025-07-11 16:50:59,CB,VOL 🔊(7.4×)
2025-07-11 16:50:59,CB,ATR14 ≥ 2.0
2025-07-11 16:50:59,CB,ATR % ≥ 0.7%
2025-07-11 16:51:00,CHD,VOL 🔊(6.1×)
2025-07-11 16:51:00,CHD,VWAP+ 💰
2025-07-11 16:51:00,CHD,ATR % ≥ 0.7%
2025-07-11 16:51:00,CHD,Range % ≥ 1.5%
2025-07-11 16:51:01,CI,VOL 🔊(5.8×)
2025-07-11 16:51:01,CI,ATR14 ≥ 2.0
2025-07-11 16:51:01,CI,ATR % ≥ 0.7%
2025-07-11 16:51:01,CI,Range % ≥ 1.5%
2025-07-11 16:51:01,CINF,VOL 🔊(6.1×)
2025-07-11 16:51:01,CINF,ATR14 ≥ 2.0
2025-07-11 16:51:01,CINF,ATR % ≥ 0.7%
2025-07-11 16:51:02,CTAS,VOL 🔊(5.8×)
2025-07-11 16:51:02,CTAS,ATR14 ≥ 2.0
2025-07-11 16:51:02,CTAS,ATR % ≥ 0.7%
2025-07-11 16:51:03,CSCO,VOL 🔊(5.1×)
2025-07-11 16:51:03,CSCO,ATR % ≥ 0.7%
2025-07-11 16:51:04,C,VOL 🔊(4.9×)
2025-07-11 16:51:04,C,VWAP+ 💰
2025-07-11 16:51:04,C,ATR % ≥ 0.7%
2025-07-11 16:51:04,C,Range % ≥ 1.5%
2025-07-11 16:51:04,CFG,VOL 🔊(5.9×)
2025-07-11 16:51:04,CFG,VWAP+ 💰
2025-07-11 16:51:04,CFG,ATR % ≥ 0.7%
2025-07-11 16:51:05,CLX,VOL 🔊(4.8×)
2025-07-11 16:51:05,CLX,ATR14 ≥ 2.0
2025-07-11 16:51:05,CLX,ATR % ≥ 0.7%
2025-07-11 16:51:06,CME,VOL 🔊(7.3×)
2025-07-11 16:51:06,CME,ATR14 ≥ 2.0
2025-07-11 16:51:06,CME,ATR % ≥ 0.7%
2025-07-11 16:51:07,CMS,VOL 🔊(6.3×)
2025-07-11 16:51:07,CMS,VWAP+ 💰
2025-07-11 16:51:07,CMS,ATR % ≥ 0.7%
2025-07-11 16:51:07,KO,VOL 🔊(7.0×)
2025-07-11 16:51:07,KO,ATR % ≥ 0.7%
2025-07-11 16:51:08,CTSH,VOL 🔊(5.9×)
2025-07-11 16:51:08,CTSH,ATR % ≥ 0.7%
2025-07-11 16:51:08,CTSH,Range % ≥ 1.5%
2025-07-11 16:51:09,COIN,SMA 📈(20)
2025-07-11 16:51:09,COIN,MACD 🚀
2025-07-11 16:51:09,COIN,VOL 🔊(4.9×)
2025-07-11 16:51:09,COIN,VWAP+ 💰
2025-07-11 16:51:09,COIN,Price>SMA(20)
2025-07-11 16:51:09,COIN,ATR14 ≥ 2.0
2025-07-11 16:51:09,COIN,ATR % ≥ 0.7%
2025-07-11 16:51:09,COIN,Range % ≥ 1.5%
2025-07-11 16:51:09,COIN,Price>SMA(20)
2025-07-11 16:51:09,CL,VOL 🔊(6.0×)
2025-07-11 16:51:09,CL,ATR % ≥ 0.7%
2025-07-11 16:51:10,CMCSA,VOL 🔊(8.6×)
2025-07-11 16:51:10,CMCSA,ATR % ≥ 0.7%
2025-07-11 16:51:11,CAG,VOL 🔊(6.0×)
2025-07-11 16:51:11,CAG,VWAP+ 💰
2025-07-11 16:51:11,CAG,ATR % ≥ 0.7%
2025-07-11 16:51:11,CAG,Range % ≥ 1.5%
2025-07-11 16:51:12,COP,VOL 🔊(5.2×)
2025-07-11 16:51:12,COP,ATR14 ≥ 2.0
2025-07-11 16:51:12,COP,ATR % ≥ 0.7%
2025-07-11 16:51:12,COP,Range % ≥ 1.5%
2025-07-11 16:51:12,ED,VOL 🔊(7.9×)
2025-07-11 16:51:12,ED,ATR % ≥ 0.7%
2025-07-11 16:51:13,STZ,SMA 📈(20)
2025-07-11 16:51:13,STZ,VOL 🔊(6.4×)
2025-07-11 16:51:13,STZ,VWAP+ 💰
2025-07-11 16:51:13,STZ,Price>SMA(20)
2025-07-11 16:51:13,STZ,ATR14 ≥ 2.0
2025-07-11 16:51:13,STZ,ATR % ≥ 0.7%
2025-07-11 16:51:13,STZ,Range % ≥ 1.5%
2025-07-11 16:51:13,STZ,Price>SMA(20)
2025-07-11 16:51:14,CEG,VOL 🔊(4.5×)
2025-07-11 16:51:14,CEG,VWAP+ 💰
2025-07-11 16:51:14,CEG,ATR14 ≥ 2.0
2025-07-11 16:51:14,CEG,ATR % ≥ 0.7%
2025-07-11 16:51:14,CEG,Range % ≥ 1.5%
2025-07-11 16:51:14,COO,VOL 🔊(6.2×)
2025-07-11 16:51:14,COO,ATR % ≥ 0.7%
2025-07-11 16:51:14,COO,Range % ≥ 1.5%
2025-07-11 16:51:15,CPRT,VOL 🔊(5.9×)
2025-07-11 16:51:15,CPRT,ATR % ≥ 0.7%
2025-07-11 16:51:16,GLW,VOL 🔊(6.4×)
2025-07-11 16:51:16,GLW,ATR % ≥ 0.7%
2025-07-11 16:51:16,CPAY,VOL 🔊(6.8×)
2025-07-11 16:51:16,CPAY,ATR14 ≥ 2.0
2025-07-11 16:51:16,CPAY,ATR % ≥ 0.7%
2025-07-11 16:51:16,CPAY,Range % ≥ 1.5%
2025-07-11 16:51:17,CTVA,MACD 🚀
2025-07-11 16:51:17,CTVA,VOL 🔊(7.6×)
2025-07-11 16:51:17,CTVA,ATR % ≥ 0.7%
2025-07-11 16:51:18,CSGP,VOL 🔊(4.5×)
2025-07-11 16:51:18,CSGP,VWAP+ 💰
2025-07-11 16:51:18,CSGP,ATR % ≥ 0.7%
2025-07-11 16:51:19,COST,SMA 📈(20)
2025-07-11 16:51:19,COST,MACD 🚀
2025-07-11 16:51:19,COST,VOL 🔊(4.6×)
2025-07-11 16:51:19,COST,VWAP+ 💰
2025-07-11 16:51:19,COST,Price>SMA(20)
2025-07-11 16:51:19,COST,ATR14 ≥ 2.0
2025-07-11 16:51:19,COST,ATR % ≥ 0.7%
2025-07-11 16:51:19,COST,Price>SMA(20)
2025-07-11 16:51:19,CTRA,VOL 🔊(4.4×)
2025-07-11 16:51:19,CTRA,VWAP+ 💰
2025-07-11 16:51:19,CTRA,ATR % ≥ 0.7%
2025-07-11 16:51:19,CTRA,Range % ≥ 1.5%
2025-07-11 16:51:20,CRWD,VOL 🔊(3.7×)
2025-07-11 16:51:20,CRWD,ATR14 ≥ 2.0
2025-07-11 16:51:20,CRWD,ATR % ≥ 0.7%
2025-07-11 16:51:20,CRWD,Range % ≥ 1.5%
2025-07-11 16:51:21,CCI,VOL 🔊(6.2×)
2025-07-11 16:51:21,CCI,ATR14 ≥ 2.0
2025-07-11 16:51:21,CCI,ATR % ≥ 0.7%
2025-07-11 16:51:21,CCI,Range % ≥ 1.5%
2025-07-11 16:51:21,CSX,SMA 📈(20)
2025-07-11 16:51:21,CSX,MACD 🚀
2025-07-11 16:51:21,CSX,VOL 🔊(5.0×)
2025-07-11 16:51:21,CSX,Price>SMA(20)
2025-07-11 16:51:21,CSX,ATR % ≥ 0.7%
2025-07-11 16:51:21,CSX,Range % ≥ 1.5%
2025-07-11 16:51:21,CSX,Price>SMA(20)
2025-07-11 16:51:22,CMI,VOL 🔊(5.9×)
2025-07-11 16:51:22,CMI,VWAP+ 💰
2025-07-11 16:51:22,CMI,ATR14 ≥ 2.0
2025-07-11 16:51:22,CMI,ATR % ≥ 0.7%
2025-07-11 16:51:22,CMI,Range % ≥ 1.5%
2025-07-11 16:51:23,CVS,SMA 📈(20)
2025-07-11 16:51:23,CVS,VOL 🔊(6.4×)
2025-07-11 16:51:23,CVS,VWAP+ 💰
2025-07-11 16:51:23,CVS,Price>SMA(20)
2025-07-11 16:51:23,CVS,ATR % ≥ 0.7%
2025-07-11 16:51:23,CVS,Range % ≥ 1.5%
2025-07-11 16:51:23,CVS,Price>SMA(20)
2025-07-11 16:51:24,DHR,MACD 🚀
2025-07-11 16:51:24,DHR,VOL 🔊(5.7×)
2025-07-11 16:51:24,DHR,ATR14 ≥ 2.0
2025-07-11 16:51:24,DHR,ATR % ≥ 0.7%
2025-07-11 16:51:24,DRI,VOL 🔊(7.2×)
2025-07-11 16:51:24,DRI,ATR14 ≥ 2.0
2025-07-11 16:51:24,DRI,ATR % ≥ 0.7%
2025-07-11 16:51:24,DRI,Range % ≥ 1.5%
2025-07-11 16:51:25,DDOG,VOL 🔊(5.1×)
2025-07-11 16:51:25,DDOG,ATR14 ≥ 2.0
2025-07-11 16:51:25,DDOG,ATR % ≥ 0.7%
2025-07-11 16:51:25,DDOG,Range % ≥ 1.5%
2025-07-11 16:51:26,DVA,VOL 🔊(6.0×)
2025-07-11 16:51:26,DVA,ATR14 ≥ 2.0
2025-07-11 16:51:26,DVA,ATR % ≥ 0.7%
2025-07-11 16:51:26,DAY,MACD 🚀
2025-07-11 16:51:26,DAY,VOL 🔊(7.8×)
2025-07-11 16:51:26,DAY,ATR % ≥ 0.7%
2025-07-11 16:51:26,DAY,Range % ≥ 1.5%
2025-07-11 16:51:27,DECK,VOL 🔊(5.8×)
2025-07-11 16:51:27,DECK,ATR14 ≥ 2.0
2025-07-11 16:51:27,DECK,ATR % ≥ 0.7%
2025-07-11 16:51:27,DECK,Range % ≥ 1.5%
2025-07-11 16:51:28,DE,VOL 🔊(5.0×)
2025-07-11 16:51:28,DE,ATR14 ≥ 2.0
2025-07-11 16:51:28,DE,ATR % ≥ 0.7%
2025-07-11 16:51:28,DELL,VOL 🔊(5.2×)
2025-07-11 16:51:28,DELL,VWAP+ 💰
2025-07-11 16:51:28,DELL,ATR14 ≥ 2.0
2025-07-11 16:51:28,DELL,ATR % ≥ 0.7%
2025-07-11 16:51:28,DELL,Range % ≥ 1.5%
2025-07-11 16:51:29,DAL,SMA 📈(20)
2025-07-11 16:51:29,DAL,MACD 🚀
2025-07-11 16:51:29,DAL,VOL 🔊(5.1×)
2025-07-11 16:51:29,DAL,VWAP+ 💰
2025-07-11 16:51:29,DAL,Price>SMA(20)
2025-07-11 16:51:29,DAL,ATR14 ≥ 2.0
2025-07-11 16:51:29,DAL,ATR % ≥ 0.7%
2025-07-11 16:51:29,DAL,Range % ≥ 1.5%
2025-07-11 16:51:29,DAL,Price>SMA(20)
2025-07-11 16:51:30,DVN,VOL 🔊(4.5×)
2025-07-11 16:51:30,DVN,ATR % ≥ 0.7%
2025-07-11 16:51:30,DVN,Range % ≥ 1.5%
2025-07-11 16:51:31,DXCM,SMA 📈(20)
2025-07-11 16:51:31,DXCM,VOL 🔊(6.1×)
2025-07-11 16:51:31,DXCM,Price>SMA(20)
2025-07-11 16:51:31,DXCM,ATR14 ≥ 2.0
2025-07-11 16:51:31,DXCM,ATR % ≥ 0.7%
2025-07-11 16:51:31,DXCM,Range % ≥ 1.5%
2025-07-11 16:51:31,DXCM,Price>SMA(20)
2025-07-11 16:51:31,FANG,VOL 🔊(7.8×)
2025-07-11 16:51:31,FANG,VWAP+ 💰
2025-07-11 16:51:31,FANG,ATR14 ≥ 2.0
2025-07-11 16:51:31,FANG,ATR % ≥ 0.7%
2025-07-11 16:51:31,FANG,Range % ≥ 1.5%
2025-07-11 16:51:32,DLR,VOL 🔊(7.6×)
2025-07-11 16:51:32,DLR,ATR14 ≥ 2.0
